,x1,x2,x3,y
263,120.68249999999998,118.83349999999999,117.2757142857143,122.61809523809524
264,122.61809523809524,120.68249999999998,118.83349999999999,121.548
265,121.548,122.61809523809524,120.68249999999998,116.72434782608697
266,116.72434782608697,121.548,122.61809523809524,114.95823529411767
267,114.95823529411767,116.72434782608697,121.548,115.74136363636366
268,115.74136363636366,114.95823529411767,116.72434782608697,111.38736842105264
269,111.38736842105264,115.74136363636366,114.95823529411767,112.245
270,112.245,111.38736842105264,115.74136363636366,107.70999999999998
271,107.70999999999998,112.245,111.38736842105264,107.12789473684211
272,107.12789473684211,107.70999999999998,112.245,100.85526315789473
273,100.85526315789473,107.12789473684211,107.70999999999998,102.4890476190476
274,102.4890476190476,100.85526315789473,107.12789473684211,104.18263157894735
275,104.18263157894735,102.4890476190476,100.85526315789473,106.9047619047619
276,106.9047619047619,104.18263157894735,102.4890476190476,106.8147619047619
277,106.8147619047619,106.9047619047619,104.18263157894735,109.27952380952382
278,109.27952380952382,106.8147619047619,106.9047619047619,106.65578947368421
279,106.65578947368421,109.27952380952382,106.8147619047619,100.33363636363637
280,100.33363636363637,106.65578947368421,109.27952380952382,96.846875
281,96.846875,100.33363636363637,106.65578947368421,91.3215
282,91.3215,96.846875,100.33363636363637,90.38055555555556
283,90.38055555555556,91.3215,96.846875,92.55222222222221
284,92.55222222222221,90.38055555555556,91.3215,97.87238095238096
285,97.87238095238096,92.55222222222221,90.38055555555556,98.92099999999998
286,98.92099999999998,97.87238095238096,92.55222222222221,96.41058823529413
287,96.41058823529413,98.92099999999998,97.87238095238096,96.51727272727271
288,96.51727272727271,96.41058823529413,98.92099999999998,94.43380952380951
289,94.43380952380951,96.51727272727271,96.41058823529413,94.83809523809525
290,94.83809523809525,94.43380952380951,96.51727272727271,91.4011111111111
291,91.4011111111111,94.83809523809525,94.43380952380951,90.28904761904762
292,90.28904761904762,91.4011111111111,94.83809523809525,89.27470588235295
293,89.27470588235295,90.28904761904762,91.4011111111111,89.4555
294,89.4555,89.27470588235295,90.28904761904762,91.17333333333333
295,91.17333333333333,89.4555,89.27470588235295,90.29
296,90.29,91.17333333333333,89.4555,90.51772727272729
297,90.51772727272729,90.29,91.17333333333333,93.37714285714284
298,93.37714285714284,90.51772727272729,90.29,91.76529411764704
299,91.76529411764704,93.37714285714284,90.51772727272729,90.92136363636364
300,90.92136363636364,91.76529411764704,93.37714285714284,87.70700000000002
301,87.70700000000002,90.92136363636364,91.76529411764704,85.47363636363637
302,85.47363636363637,87.70700000000002,90.92136363636364,84.38526315789473
303,84.38526315789473,85.47363636363637,87.70700000000002,81.86699999999999
304,81.86699999999999,84.38526315789473,85.47363636363637,82.43333333333334
305,82.43333333333334,81.86699999999999,84.38526315789473,83.4255
306,83.4255,82.43333333333334,81.86699999999999,82.61111111111111
307,82.61111111111111,83.4255,82.43333333333334,82.49777777777778
308,82.49777777777778,82.61111111111111,83.4255,81.79363636363637
309,81.79363636363637,82.49777777777778,82.61111111111111,83.4257894736842
310,83.4257894736842,81.79363636363637,82.49777777777778,81.25722222222221
311,81.25722222222221,83.4257894736842,81.79363636363637,80.51181818181819
312,80.51181818181819,81.25722222222221,83.4257894736842,79.3973684210526
313,79.3973684210526,80.51181818181819,81.25722222222221,77.2208695652174
314,77.2208695652174,79.3973684210526,80.51181818181819,76.84105263157895
315,76.84105263157895,77.2208695652174,79.3973684210526,76.772
316,76.772,76.84105263157895,77.2208695652174,77.57000000000001
317,77.57000000000001,76.772,76.84105263157895,77.84549999999999
318,77.84549999999999,77.57000000000001,76.772,76.97833333333331
319,76.97833333333331,77.84549999999999,77.57000000000001,78.392
320,78.392,76.97833333333331,77.84549999999999,82.43476190476191
321,82.43476190476191,78.392,76.97833333333331,81.48950000000002
322,81.48950000000002,82.43476190476191,78.392,79.71549999999999
323,79.71549999999999,81.48950000000002,82.43476190476191,79.32142857142856
324,79.32142857142856,79.71549999999999,81.48950000000002,78.98299999999999
325,78.98299999999999,79.32142857142856,79.71549999999999,78.66478260869565
326,78.66478260869565,78.98299999999999,79.32142857142856,78.16777777777777
327,78.16777777777777,78.66478260869565,78.98299999999999,78.94333333333333
328,78.94333333333333,78.16777777777777,78.66478260869565,80.86105263157894
329,80.86105263157894,78.94333333333333,78.16777777777777,83.57777777777777
330,83.57777777777777,80.86105263157894,78.94333333333333,89.16
331,89.16,83.57777777777777,80.86105263157894,93.16611111111112
332,93.16611111111112,89.16,83.57777777777777,94.78842105263158
333,94.78842105263158,93.16611111111112,89.16,97.70952380952379
334,97.70952380952379,94.78842105263158,93.16611111111112,101.08199999999998
335,101.08199999999998,97.70952380952379,94.78842105263158,97.429
336,97.429,101.08199999999998,97.70952380952379,99.69761904761903
337,99.69761904761903,97.429,101.08199999999998,97.87000000000002
338,97.87000000000002,99.69761904761903,97.429,99.2788888888889
339,99.2788888888889,97.87000000000002,99.69761904761903,97.85136363636362
340,97.85136363636362,99.2788888888889,97.87000000000002,99.97888888888889
341,99.97888888888889,97.85136363636362,99.2788888888889,103.41157894736843
342,103.41157894736843,99.97888888888889,97.85136363636362,103.935
343,103.935,103.41157894736843,99.97888888888889,102.1561111111111
344,102.1561111111111,103.935,103.41157894736843,102.27250000000001
345,102.27250000000001,102.1561111111111,103.935,102.5655
346,102.5655,102.27250000000001,102.1561111111111,101.78210526315792
347,101.78210526315792,102.5655,102.27250000000001,102.05238095238094
348,102.05238095238094,101.78210526315792,102.5655,101.70142857142858
349,101.70142857142858,102.05238095238094,101.78210526315792,102.95714285714287
350,102.95714285714287,101.70142857142858,102.05238095238094,107.24421052631578
351,107.24421052631578,102.95714285714287,101.70142857142858,108.06136363636364
352,108.06136363636364,107.24421052631578,102.95714285714287,116.23249999999997
353,116.23249999999997,108.06136363636364,107.24421052631578,119.3595
354,119.3595,116.23249999999997,108.06136363636364,118.30777777777777
355,118.30777777777777,119.3595,116.23249999999997,118.56333333333333
356,118.56333333333333,118.30777777777777,119.3595,120.38681818181821
357,120.38681818181821,118.56333333333333,118.30777777777777,119.54952380952383
358,119.54952380952383,120.38681818181821,118.56333333333333,120.6894117647059
359,120.6894117647059,119.54952380952383,120.38681818181821,123.75045454545453
360,123.75045454545453,120.6894117647059,119.54952380952383,123.2433333333333
361,123.2433333333333,123.75045454545453,120.6894117647059,123.23380952380951
362,123.23380952380951,123.2433333333333,123.75045454545453,120.28499999999998
363,120.28499999999998,123.23380952380951,123.2433333333333,120.06190476190477
364,120.06190476190477,120.28499999999998,123.23380952380951,122.51705882352944
365,122.51705882352944,120.06190476190477,120.28499999999998,121.92400000000002
366,121.92400000000002,122.51705882352944,120.06190476190477,118.3061111111111
367,118.3061111111111,121.92400000000002,122.51705882352944,115.09315789473686
368,115.09315789473686,118.3061111111111,121.92400000000002,113.07380952380953
369,113.07380952380953,115.09315789473686,118.3061111111111,109.8765
370,109.8765,113.07380952380953,115.09315789473686,109.06222222222222
371,109.06222222222222,109.8765,113.07380952380953,105.49181818181819
372,105.49181818181819,109.06222222222222,109.8765,103.97105263157896
373,103.97105263157896,105.49181818181819,109.06222222222222,101.2690909090909
374,101.2690909090909,103.97105263157896,105.49181818181819,101.94421052631579
375,101.94421052631579,101.2690909090909,103.97105263157896,103.8175
376,103.8175,101.94421052631579,101.2690909090909,108.01611111111112
377,108.01611111111112,103.8175,101.94421052631579,115.89950000000002
378,115.89950000000002,108.01611111111112,103.8175,114.7472222222222
379,114.7472222222222,115.89950000000002,108.01611111111112,113.07157894736841
380,113.07157894736841,114.7472222222222,115.89950000000002,113.01454545454544
381,113.01454545454544,113.07157894736841,114.7472222222222,110.10894736842104
382,110.10894736842104,113.01454545454544,113.07157894736841,112.2573684210526
383,112.2573684210526,110.10894736842104,113.01454545454544,110.90590909090908
384,110.90590909090908,112.2573684210526,110.10894736842104,112.39368421052635
385,112.39368421052635,110.90590909090908,112.2573684210526,109.91454545454548
386,109.91454545454548,112.39368421052635,110.90590909090908,110.72315789473683
387,110.72315789473683,109.91454545454548,112.39368421052635,112.95666666666668
388,112.95666666666668,110.72315789473683,109.91454545454548,112.91749999999999
389,112.91749999999999,112.95666666666668,110.72315789473683,112.94950000000001
390,112.94950000000001,112.91749999999999,112.95666666666668,110.77444444444444
391,110.77444444444444,112.94950000000001,112.91749999999999,107.90055555555556
392,107.90055555555556,110.77444444444444,112.94950000000001,105.99100000000001
393,105.99100000000001,107.90055555555556,110.77444444444444,107.43199999999999
